DrugID,Cluster
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
363,5
366,5
366,5
366,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
367,5
369,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
370,5
